i,j,weight
729,1087,1
729,1264,1
729,1377,2
729,1395,1
729,1522,1
729,1950,1
729,2160,1
729,2233,1
729,2625,1
729,2657,1
729,2754,1
729,3011,1
729,3149,1
729,3946,1
729,4047,1
729,4077,1
729,4194,1
729,4233,1
729,4315,1
729,4498,1
729,4701,1
729,4959,1
729,4998,1
729,5241,1
729,5500,1
729,5537,1
729,5671,1
729,5718,1
729,5777,2
729,5878,1
729,6066,1
729,6218,1
729,6303,1
730,373,1
730,1277,1
730,2590,1
730,4373,1
730,5952,1
730,6055,1
731,1135,1
731,3185,1
731,3890,1
732,368,1
732,3307,1
732,3943,1
732,5865,1
732,5886,1
733,1591,1
733,2455,1
733,3667,1
734,1393,1
734,1439,1
734,2518,1
734,2559,1
734,3469,1
734,3689,1
734,3873,2
734,5383,1
734,5725,1
735,458,1
735,1114,1
735,1167,1
735,1444,1
735,1557,1
735,1647,1
735,2181,1
735,2351,1
735,2379,1
735,2387,1
735,2397,1
735,2549,1
735,2563,1
735,2716,3
735,3282,1
735,3610,1
735,3647,1
735,4050,1
735,4135,1
735,4271,1
735,4351,1
735,5565,1
735,5680,1
735,6017,1
735,6087,1
735,6473,1
736,40,1
736,81,1
736,144,1
736,153,1
736,354,1
736,362,1
736,390,1
736,482,1
736,500,1
736,615,3
736,723,2
736,779,1
736,1110,1
736,1258,3
736,1300,1
736,1366,1
736,1389,1
736,1457,1
736,1626,1
736,1804,1
736,2218,1
736,2627,1
736,2783,1
736,2908,1
736,3152,1
736,3541,1
736,3555,1
736,3580,1
736,3597,1
736,4093,1
736,4122,1
736,4318,1
736,4437,1
736,4516,1
736,4559,1
736,4614,1
736,4631,1
736,4824,1
736,4875,1
736,5041,1
736,5058,1
736,5063,1
736,5064,2
736,5092,1
736,5160,1
736,5335,3
736,5341,1
736,5611,1
736,5721,1
736,5856,1
736,5922,1
736,6180,1
736,6258,1
736,6303,2
736,6440,1
736,6468,1
736,6524,1
737,259,1
737,298,1
737,385,1
737,723,1
737,1482,1
737,1581,1
737,1626,4
737,2017,1
737,2216,1
737,2354,1
737,2359,1
737,3100,1
737,4272,1
737,4318,1
737,4348,1
737,4459,1
737,4904,2
737,4990,1
737,5095,1
737,5170,1
737,5383,1
737,5937,5
737,6012,1
737,6120,1
738,952,1
739,47,1
739,212,1
739,244,1
739,390,1
739,413,2
739,455,1
739,632,1
739,666,1
739,776,1
739,917,2
739,1124,1
739,1202,1
739,1401,1
739,1802,1
739,2121,2
739,2182,1
739,2183,1
739,2190,1
739,2386,1
739,2421,3
739,2556,1
739,2763,1
739,2986,2
739,3092,1
739,3293,1
739,3342,1
739,3726,1
739,3748,1
739,3865,1
739,3874,1
739,4054,1
739,4094,2
739,4269,1
739,4272,1
739,4291,2
739,4592,2
739,4832,1
739,4998,1
739,5064,3
739,5096,1
739,5102,1
739,5170,1
739,5517,1
739,5537,2
739,5602,1
739,5672,1
739,5681,2
739,5903,1
739,6014,1
739,6029,1
739,6100,2
739,6216,1
739,6334,3
739,6339,1
739,6410,1
739,6434,1
740,273,1
740,841,1
740,3031,1
740,3447,1
741,666,2
741,1919,2
741,2125,1
741,2507,1
741,3767,1
741,3915,1
741,3919,2
742,256,1
742,452,1
742,597,1
742,723,1
742,1364,1
742,1440,1
742,1626,1
742,1973,1
742,2186,3
742,2196,1
742,2274,1
742,2308,1
742,2328,6
742,2361,1
742,2612,2
742,3141,1
742,3248,1
742,3282,1
742,3451,1
742,3498,2
742,4343,1
742,4904,3
742,5297,1
742,5372,1
742,5898,1
742,5937,4
742,5967,1
742,5971,1
742,6194,1
742,6304,2
742,6335,1
743,1213,1
743,2216,1
743,2497,1
743,3435,1
743,3729,1
743,4657,1
744,7,1
744,712,1
744,1422,1
744,2157,3
744,3247,1
744,3293,1
744,5474,1
744,5854,1
744,6174,1
744,6275,1
745,4200,1
745,6468,1
746,834,1
746,1508,1
746,3348,1
746,3443,2
746,4830,1
746,5423,1
747,5562,1
748,2857,1
748,3058,2
748,3148,1
748,3270,1
748,3551,1
748,3723,1
748,3919,1
748,4455,1
748,4521,2
748,4771,1
748,5054,2
748,5354,1
748,5529,1
748,6521,1
749,443,1
749,1382,1
749,2120,2
749,2379,1
749,2409,1
749,2553,1
749,2772,1
749,3023,1
749,3133,2
749,3205,1
749,3497,1
749,3749,1
749,3782,1
749,3950,1
749,3980,1
749,4115,1
749,4199,1
749,4353,1
749,4794,2
749,4795,1
749,5911,1
749,6003,1
749,6473,1
751,2046,1
751,2928,1
752,219,3
752,266,1
752,670,1
752,878,1
752,1342,1
752,1908,2
752,2133,1
752,2437,2
752,3041,1
752,3371,2
752,3437,1
752,3560,1
752,3813,1
752,3857,1
752,3868,1
752,4048,1
752,4247,1
752,4375,1
752,6000,1
752,6399,1
752,6547,1
753,5722,1
754,2200,1
754,2446,1
754,3794,1
755,43,1
755,61,1
755,217,1
755,233,1
755,296,1
755,298,1
755,310,1
755,480,1
755,497,1
755,501,1
755,597,1
755,688,1
755,833,1
755,870,1
755,1051,1
755,1092,1
755,1119,1
755,1391,1
755,1550,1
755,1614,1
755,1728,1
755,1867,1
755,1872,1
755,1996,1
755,2170,1
755,2216,1
755,2223,1
755,2243,1
755,2385,1
755,2413,1
755,2800,1
755,3219,1
755,3310,1
755,3388,1
755,3523,1
755,3642,1
755,3644,1
755,3656,1
755,3910,1
755,3940,1
755,4407,3
755,4435,1
755,4519,2
755,4520,2
755,4783,1
755,5004,2
755,5093,1
755,5144,1
755,5211,1
755,5234,1
755,5505,1
755,5522,1
755,5684,1
755,5688,2
755,5732,1
755,5879,1
755,5888,1
755,6221,1
755,6341,1
755,6499,2
756,375,1
756,685,2
756,1025,1
756,1422,1
756,1811,1
756,1815,1
756,2170,1
756,2243,1
756,2512,1
756,3219,1
756,3730,1
756,4547,1
756,4664,1
757,306,1
757,553,3
757,2114,1
757,2758,1
757,3410,1
757,3595,1
757,4802,1
759,1218,1
759,5412,1
759,5971,1
759,6177,1
761,1002,1
761,1979,1
761,2614,1
761,2906,1
761,3193,1
761,3399,1
761,3710,1
761,4188,1
761,4613,1
761,5172,1
761,5182,2
761,6139,1
761,6294,1
762,453,1
762,1622,1
762,2273,1
762,3060,1
762,4050,1
762,4780,1
762,6107,1
762,6194,1
763,23,1
763,1006,1
763,1261,1
763,1553,1
763,1666,1
763,4269,1
763,4914,1
763,5954,1
764,1123,1
764,2644,1
764,3676,1
765,25,2
765,29,2
765,56,1
765,86,1
765,145,1
765,148,1
765,210,1
765,222,2
765,231,6
765,262,1
765,265,1
765,325,1
765,335,1
765,336,2
765,355,1
765,356,1
765,362,1
765,407,1
765,410,1
765,425,4
765,457,1
765,466,1
765,474,1
765,485,2
765,497,1
765,507,1
765,509,1
765,629,1
765,638,1
765,665,1
765,717,2
765,726,1
765,870,1
765,951,1
765,983,1
765,1005,1
765,1033,1
765,1042,1
765,1044,1
765,1060,3
765,1066,1
765,1071,1
765,1085,1
765,1119,2
765,1122,1
765,1168,1
765,1177,1
765,1208,1
765,1242,1
765,1260,1
765,1274,4
765,1290,1
765,1304,1
765,1358,1
765,1385,2
765,1389,1
765,1487,2
765,1515,1
765,1550,1
765,1556,1
765,1601,1
765,1611,1
765,1614,1
765,1620,1
765,1623,2
765,1654,2
765,1703,1
765,1797,1
765,1808,1
765,1813,2
765,1816,1
765,1846,2
765,1892,3
765,1903,1
765,1922,1
765,1951,4
765,1973,1
765,2004,1
765,2015,1
765,2017,1
765,2022,1
765,2055,6
765,2070,5
765,2099,1
765,2106,1
765,2145,2
765,2210,1
765,2217,1
765,2275,1
765,2310,1
765,2311,1
765,2359,1
765,2385,2
765,2388,1
765,2392,1
765,2406,5
765,2485,2
765,2508,1
765,2514,1
765,2592,1
765,2594,1
765,2643,1
765,2696,1
765,2709,1
765,2761,1
765,2772,7
765,2809,1
765,2823,1
765,2834,1
765,2844,2
765,2865,1
765,2872,1
765,2881,1
765,2886,1
765,2905,1
765,2918,1
765,2983,1
765,2993,2
765,3010,1
765,3057,1
765,3059,1
765,3114,1
765,3119,1
765,3125,1
765,3248,2
765,3251,1
765,3253,1
765,3288,1
765,3308,1
765,3326,2
765,3349,1
765,3351,1
765,3353,1
765,3364,4
765,3370,1
765,3388,1
765,3411,1
765,3428,1
765,3437,2
765,3503,1
765,3596,1
765,3672,1
765,3689,1
765,3714,1
765,3717,1
765,3737,1
765,3738,1
765,3741,1
765,3745,1
765,3776,1
765,3787,1
765,3813,3
765,3823,5
765,3840,1
765,3921,7
765,3929,1
765,3931,2
765,3951,2
765,3957,1
765,4022,1
765,4034,2
765,4045,1
765,4055,1
765,4086,1
765,4171,3
765,4296,1
765,4328,1
765,4403,2
765,4414,1
765,4425,1
765,4443,3
765,4509,1
765,4513,2
765,4582,1
765,4641,1
765,4667,1
765,4712,1
765,4798,1
765,4802,1
765,4803,2
765,4837,1
765,4839,1
765,4892,3
765,4930,1
765,4952,1
765,4956,1
765,4973,1
765,5016,2
765,5050,3
765,5138,1
765,5154,1
765,5160,1
765,5216,1
765,5232,2
765,5279,1
