id,x_soma,y_soma,z_soma,x_cm,y_cm,z_cm,degree,presynaptic_degree,postsynaptic_degree,weighted_presynaptic_degree,weighted_postsynaptic_degree,pca_1_x,pca_1_y,pca_1_z,pca_1_evr,linear_span_pca_1,n_mesh_vertices
38601380742,2896032.0,1027296.0,118272.0,2893457.756458506,1022135.2371855744,128425.98412475346,12,7,5,7,8,0.1963763462535137,-0.9427874396453754,0.2694219261289572,0.6832790054562075,234097.5524538267,642910
39408800710,1021424.0,1278216.0,84480.0,1026104.1816863104,1271962.132298096,79812.96827560118,0,0,0,0,0,0.4885154719582918,-0.8725550821625351,0.0005121032109092,0.8894538531551008,74646.83827363502,122918
6048143049,2096000.0,1718752.0,29568.0,2089725.339277625,1726709.008176264,63129.51215949991,26,23,3,65,5,-0.7768933125167456,0.5183824108818844,-0.3573743933958387,0.695513309467934,467729.3468702097,682356
38017194751,2470536.0,863536.0,126720.0,2465835.813253033,873051.8405118061,124050.353837107,2,2,0,2,0,-0.0684987032262782,0.9481535582550992,-0.3103429677381328,0.6586202930578678,199084.31479886256,269797
20951880684,1408456.0,1062576.0,33825.0,1409925.3029626764,1062550.3851025912,33026.319276833114,0,0,0,0,0,0.6233813354958401,-0.7817545571256581,-0.015985085820514,0.6551412018003718,29258.216653436542,20319
5992995092,2821792.0,1710672.0,12672.0,2764404.4588259766,1753110.6307652306,38489.628423529415,11,11,1,17,5,-0.9105599168046576,0.4067534395745386,-0.0737039843087003,0.7225164060677296,466408.90223854175,445883
5221639057,2960328.0,1766408.0,76032.0,2997521.3563273284,1752460.8338472894,90280.70300833145,31,18,13,23,17,0.8883000613084604,-0.4592210220582948,-0.006249318292456,0.6831000199944962,758047.2596413437,2424995
5555608806,2511176.0,1641936.0,50688.0,2540921.339340521,1640773.617307046,51071.53338695736,12,3,9,4,11,0.8621571225404537,-0.5062428047893575,-0.020082794919284,0.7418696368326234,339318.0573009453,354993
57934345706,3180472.0,1423320.0,130944.0,3202930.520567884,1396002.877823579,129896.43310065534,7,7,0,7,0,0.6726068714421273,-0.7399004205905816,0.0121393615447294,0.9442981911483712,265380.90854599304,108323
54334789873,2290160.0,567072.0,173184.0,2277330.140756838,568504.4913582228,155709.16205592462,7,1,6,1,7,-0.8084973493929537,0.3142045479478452,-0.4976017866461677,0.8673805523922231,206147.8213311548,226815
3750968098,2887008.0,1308240.0,59136.0,2953649.467732331,1273325.1874038286,77500.08364783756,10,8,2,9,2,0.855599769312491,-0.5054609194171439,0.1116167267679346,0.8295077604170905,685346.3188869138,970200
5772461570,2348552.0,1705088.0,71808.0,2320765.0189819383,1726505.9373208738,78931.11838083458,16,10,6,18,6,0.8078244254045641,-0.5854528838862101,0.068298012190001,0.6418065610756911,701228.4562571298,825966
