i,j,weight
7071,15424,1
7072,1758,1
7073,1562,1
7073,3105,1
7073,5594,1
7073,5951,1
7073,6687,2
7073,6985,3
7073,7113,1
7073,8180,1
7073,8854,1
7073,12199,1
7073,12601,1
7073,14415,2
7073,14832,1
7074,52,1
7074,7211,1
7074,7929,1
7075,5633,2
7076,2655,1
7076,5038,1
7076,8199,1
7076,8841,1
7076,12149,1
7076,14404,1
7077,2310,1
7077,6155,3
7077,12908,7
7077,13968,1
7077,13986,1
7078,5571,1
7078,8073,1
7078,14006,2
7078,14595,1
7079,1112,1
7079,1518,1
7079,2009,1
7079,2750,1
7079,3962,1
7079,4117,1
7079,4185,1
7079,4851,1
7079,5160,2
7079,6229,1
7079,6298,1
7079,6624,1
7079,6934,1
7079,7823,1
7079,10111,1
7079,10473,2
7079,11123,1
7079,11127,2
7079,11304,1
7079,11321,1
7079,11352,1
7079,13758,1
7079,15349,1
7081,3843,1
7081,4488,2
7081,4633,2
7081,5296,1
7081,10649,2
7081,13545,1
7082,709,1
7082,3776,1
7083,9359,2
7085,819,1
7085,2004,2
7085,2623,1
7085,3571,1
7085,3702,2
7085,7096,3
7085,7902,1
7085,8726,4
7085,8925,6
7085,9272,1
7085,11344,2
7085,11751,2
7085,14325,1
7085,15511,1
7086,91,1
7086,2448,1
7086,4265,1
7086,9410,3
7086,9764,1
7086,11715,1
7086,12824,1
7086,15369,1
7087,8233,1
7087,11528,1
7087,13261,1
7087,15589,1
7089,3458,1
7089,5566,1
7089,11683,1
7089,11877,1
7089,12109,1
7089,12253,1
7089,14388,1
7090,15472,1
7091,5741,1
7091,9608,2
7095,6067,1
7095,8505,1
7096,2520,1
7096,4908,1
7096,11254,1
7096,12064,1
7096,12297,1
7097,3788,1
7097,5452,1
7097,12994,1
7100,869,1
7100,1329,1
7100,1402,1
7100,2342,1
7100,5543,1
7100,7092,1
7100,7405,2
7100,9574,1
7100,10207,1
7100,12640,1
7100,14339,1
7100,15012,1
7100,15262,1
7100,15618,1
7101,2374,1
7101,9512,2
7102,2120,1
7102,6075,1
7102,8100,1
7103,3411,1
7103,5302,1
7103,7146,2
7103,11328,1
7104,2241,1
7104,3694,1
7104,6156,1
7104,8200,1
7104,9124,1
7104,11335,1
7104,11937,1
7104,14372,1
7105,14495,1
7105,15095,2
7106,1195,2
7106,2001,4
7106,2468,1
7106,2895,2
7106,2927,1
7106,4545,2
7106,5268,2
7106,5444,2
7106,6281,1
7106,6762,3
7106,8112,1
7106,11534,1
7106,11947,4
7106,12606,2
7106,13128,1
7106,13433,1
7106,14231,1
7108,5035,1
7108,9997,1
7108,10723,2
7108,10828,1
7108,11664,1
7108,12608,1
7108,14333,1
7108,14512,4
7110,12212,1
7112,430,1
7112,10805,1
7113,2069,1
7113,3949,1
7113,5539,1
7113,8799,1
7113,13899,1
7113,14319,2
7113,14921,1
7114,2752,1
7114,2979,1
7114,8069,2
7114,9767,1
7115,1604,3
7115,2056,3
7115,8123,1
7117,596,1
7117,765,1
7117,1681,2
7117,3011,1
7117,7621,1
7117,12052,3
7117,12258,1
7118,11378,1
7118,12097,2
7118,14922,4
7123,3972,1
7126,862,2
7126,12816,1
7127,3732,1
7127,5129,1
7128,134,1
7128,854,1
7128,5423,1
7128,6935,1
7128,7760,1
7128,8458,1
7129,15227,1
7130,7700,1
7130,11896,3
7131,2890,1
7132,12754,1
7133,5477,1
7133,7825,1
7133,9886,1
7133,12211,1
7133,14388,1
7134,14616,3
7135,4230,1
7136,14424,1
7137,566,2
7137,10360,1
7137,14322,1
7138,1826,2
7138,4329,1
7138,5814,1
7138,6004,1
7138,6207,1
7138,6401,1
7138,7229,1
7138,7465,1
7138,10325,1
7138,11221,1
7138,14968,1
7139,10535,3
7139,12606,1
7139,12821,1
7139,13544,2
7140,462,1
7140,4509,1
7140,11934,1
7140,13811,1
7146,5799,1
7146,5867,1
7146,6579,1
7148,2532,1
7148,3676,9
7148,3815,1
7148,7917,1
7148,8013,3
7148,8952,1
7148,10315,2
7148,12134,1
7148,12193,1
7149,1735,1
7149,5748,1
7149,9849,6
7149,12789,1
7151,1485,1
7151,2452,1
7151,2619,1
7151,3366,1
7151,5084,1
7151,5668,1
7151,5876,1
7151,6629,1
7151,6817,2
7151,7773,1
7151,7849,1
7151,9658,1
7151,11055,1
7151,12716,1
7151,12741,1
7151,12844,1
7152,5354,1
7152,11947,1
7152,13844,1
7154,819,1
7154,1976,9
7154,2234,2
7154,2755,1
7154,3571,1
7154,3861,2
7154,4955,2
7154,6662,1
7154,7131,1
7154,7396,1
7154,7409,3
7154,8925,1
7154,9398,1
7154,11101,2
7154,12493,2
7154,13902,1
7154,15279,1
7155,1769,2
7155,5265,1
7155,6612,1
7155,7927,1
7155,14512,1
7155,14839,4
7155,15675,4
7156,622,1
7156,1798,1
7156,3885,2
7156,6312,2
7156,6831,2
7156,7231,1
7156,8958,1
7156,10468,1
7156,12019,1
7156,12811,2
7156,13295,1
7156,14443,1
7156,14592,2
7156,14617,2
7156,15038,1
7156,15380,2
7158,6,1
7158,688,1
7159,6272,1
7159,6612,1
7159,8712,1
7159,11637,1
7159,14856,1
7162,3279,1
7162,14030,1
7163,1038,1
7163,1140,1
7163,1503,2
7163,2170,1
7163,3701,1
7163,3756,1
7163,5631,1
7163,6510,1
7163,7499,1
7163,8016,1
7163,8799,1
7163,9566,1
7163,9759,1
7163,9826,2
7163,10200,1
7163,10337,1
7163,12409,1
7163,13604,1
7163,14618,1
7163,14779,1
7163,15491,1
7163,15704,2
7164,1963,2
7164,6687,1
7164,9522,4
7165,1271,1
7165,1968,1
7165,2143,1
7165,4057,1
7165,5052,2
7165,5426,1
7165,5808,1
7165,7332,1
7165,8284,2
7165,8844,1
7165,10620,1
7165,10660,2
7165,11091,1
7165,11986,1
7165,12023,1
7165,12751,1
7165,15722,1
7173,7207,3
7173,12753,2
7176,6979,4
7178,2710,1
7179,303,1
7179,890,1
7179,2282,1
7179,3062,1
7179,4177,1
7179,11095,2
7179,12517,2
7179,14568,1
7180,646,1
7180,1834,1
7180,2008,1
7180,2373,2
7180,2403,1
7180,2982,1
7180,3338,1
7180,5268,1
7180,5385,1
7180,9992,1
7180,11045,4
7180,11888,1
7180,15303,1
7181,8495,1
7181,15707,1
7182,6904,3
7182,7211,1
7182,8517,1
7182,11630,2
7182,12009,1
7183,14041,2
7184,1923,1
7184,6820,1
7184,13138,1
7186,11933,1
7189,239,1
7189,573,1
7189,759,1
7189,1312,1
7189,2185,1
7189,4515,1
7189,5447,2
7189,5906,1
7189,10057,6
7189,10089,2
7189,11633,1
7189,12326,4
7190,650,1
7190,926,1
7190,3593,1
7190,3788,4
7190,3926,1
7190,3933,1
7190,4291,4
7190,5301,1
7190,7546,1
7190,8239,2
7190,8926,1
7190,9433,1
7190,10180,2
7190,11208,2
7190,12809,1
7190,13037,1
7190,14255,1
7190,14377,2
7190,15041,1
7190,15442,1
7191,5972,1
7191,13755,1
7192,12368,1
7193,27,1
7193,1314,2
7193,1322,5
7193,2280,1
7193,3872,1
7193,3978,1
7193,4096,1
7193,4535,1
7193,4966,2
7193,6063,1
7193,6078,2
7193,6931,1
7193,6976,1
7193,8757,1
7193,9695,1
7193,10555,1
7193,11393,1
7193,15167,1
7193,15365,1
7193,15536,1
7194,11469,1
7195,6329,1
7195,10348,1
7196,1002,1
7196,4352,1
7196,10026,1
7197,10191,1
7202,5645,1
7202,7473,1
7202,12283,1
7202,14152,1
7202,15392,1
7203,4650,1
7203,10475,1
7203,13551,1
7203,14725,1
7205,1597,1
7205,8792,1
7205,9526,1
7205,10862,1
7206,1370,2
7206,3024,1
7207,1666,1
7207,2732,1
7207,10794,3
7208,1202,1
7208,1205,1
7208,2649,1
7208,3992,2
7208,4426,3
7208,4841,2
7208,5212,1
7208,6104,1
7208,6232,3
7208,6742,11
7208,7610,9
7208,8637,4
7208,8994,1
7208,9404,6
7208,9735,1
7208,10579,1
7208,11446,1
7208,12019,2
7208,14517,5
7208,14568,1
7208,14658,1
7209,3431,1
7210,3308,1
7210,3843,1
7210,5321,1
7210,5671,1
7210,7490,1
7210,8114,2
7210,8331,1
7210,8393,1
7210,8429,1
7210,10913,1
7210,11071,1
7210,12109,1
7210,12223,1
7210,14915,1
7211,2279,1
7211,2442,1
7211,3815,2
7211,4029,1
7211,5070,1
7211,5986,4
7211,7724,2
7211,10872,1
7211,12172,1
7211,12946,1
7211,14549,2
7211,15214,3
7212,1728,1
7213,1357,1
7213,4526,1
7213,5869,1
7213,6905,1
7213,10746,2
7213,11426,2
7213,12638,2
7214,1036,2
7214,1270,1
7214,7382,7
7214,7630,1
7214,14832,1
7217,2590,1
7217,2924,1
7217,12663,1
7217,13279,1
7218,952,2
7218,4668,1
7218,9182,1
7219,352,1
7220,220,1
7220,1187,1
7220,1691,1
7220,3147,1
7220,5374,2
7220,7410,1
7220,7623,2
7220,7742,1
7220,8020,1
7220,10529,1
7220,12587,1
7221,6565,1
7221,6863,1
7221,15121,1
7221,15367,2
7222,4589,1
7222,11562,3
7222,13701,1
7223,2177,1
7223,7390,1
7223,8188,1
7223,8896,1
7223,11215,1
7223,14015,1
7223,15610,4
7225,713,2
7225,2361,1
7226,1256,1
7226,3696,4
7226,3843,2
7226,7081,1
7226,9952,3
7226,10524,1
7226,10649,1
7227,2233,1
7227,6325,1
7227,7532,1
7227,8344,1
7227,9252,1
7227,9882,2
7227,12509,1
7227,14228,1
7227,14254,1
7228,7311,1
7228,7954,1
7228,13171,1
7229,6,1
7229,714,2
7229,1300,1
7229,1582,1
7229,3667,1
7229,4768,4
7229,5169,1
7229,6524,2
7229,7082,1
7229,15160,1
7230,3457,1
7230,3782,1
7230,6691,1
7231,10142,1
7231,14567,1
7232,1019,2
7232,3114,2
7232,3518,7
7232,6093,1
7232,7422,2
7232,9630,2
7232,9694,1
7232,10191,1
7232,10322,1
7232,10449,2
7232,10682,1
7232,12594,1
7232,12846,1
7232,13137,1
7232,13642,1
7232,15401,1
7233,427,1
7233,4070,1
7233,4795,1
7233,4814,1
7233,5693,1
7233,6019,2
7233,8685,1
7233,9447,1
7233,13909,1
7233,14227,1
7234,530,1
7234,4579,3
7234,7842,1
7234,9388,1
7234,9593,1
7234,10074,3
7235,99,1
7235,1121,1
7235,1179,1
7235,6702,1
7235,7206,1
7235,8373,1
7235,9843,1
7235,10089,1
7235,10197,1
7235,15509,1
7236,4835,1
7237,8018,1
7238,5969,1
7238,7701,2
7240,130,2
7240,2979,1
7240,5257,1
7240,6610,1
7240,6647,1
7240,7966,10
7240,13542,1
7241,1470,3
7241,10549,1
7241,14875,1
7242,5081,1
7242,5735,1
7242,10447,1
7243,2292,2
7243,2933,1
7243,6056,1
7243,7973,2
7243,8830,1
7243,9134,2
7243,9941,2
7243,10661,1
7246,320,1
7247,66,1
7247,515,1
7247,2081,1
7247,4342,1
7247,5108,1
7247,6623,1
7247,7335,1
7247,9655,1
7247,11054,1
7247,12264,1
7247,13204,1
7247,13587,1
7247,14025,1
7247,14468,2
7247,15194,1
7248,2656,1
7248,3017,1
7248,5316,1
7248,5466,1
7248,6872,1
7248,7435,2
7248,7623,2
7248,13166,1
7248,13230,1
7248,15517,1
7250,565,1
7250,2067,1
7250,3926,1
7250,5997,1
7250,8082,1
7250,10436,1
7250,13975,4
7250,14210,1
7251,12241,1
7252,12677,1
7253,5844,2
7253,7639,2
7253,8078,1
7253,8435,3
7253,11722,1
7253,14871,1
7253,14952,1
7255,12134,1
7255,14196,1
7256,2653,1
7256,12586,2
7258,10762,1
7259,810,1
7259,4679,2
7259,7394,1
7259,10391,1
7259,10916,1
7259,12266,1
7259,12739,1
7259,14662,1
7261,3622,1
7261,5934,1
7261,9414,1
7261,10522,1
7263,624,1
7263,2560,1
7263,2817,1
7263,3384,2
7263,6754,1
7263,8337,1
7263,9203,2
7263,10800,1
7263,11602,2
7264,3609,1
7264,12068,1
7265,4887,1
7265,9912,1
7265,11474,1
7265,13799,1
7265,14772,2
7266,925,1
7266,3017,1
7266,4265,1
7266,4887,1
7266,5543,1
7266,5895,1
7266,6684,1
7266,7679,1
7266,9300,1
7266,9504,1
7266,9655,1
7266,9920,1
7266,11005,1
7266,13511,2
7266,15017,1
7266,15426,3
7267,12648,1
7268,5649,1
7268,5969,1
7268,10123,2
7268,10584,1
7268,12794,1
7270,3272,1
7270,4585,2
7270,5492,1
7270,7557,1
7270,8169,1
7270,10453,2
7270,12188,1
7270,12623,3
7271,1560,1
7271,1826,1
7271,3919,1
7271,4070,9
7271,6753,1
7271,7063,1
7271,9093,2
7271,9763,1
7271,9859,1
7271,10717,1
7271,11221,2
7271,12139,3
7271,12653,1
7271,13909,1
7271,14453,1
7271,14553,1
7271,15251,9
7271,15354,1
7271,15370,1
7271,15411,2
7272,5259,1
7272,14327,1
7272,14388,1
7272,14777,1
7273,2143,1
7273,5495,1
7273,6110,1
7273,7378,2
7273,8614,1
7273,10137,1
7273,12154,1
7273,13447,1
7273,14088,1
7273,15158,1
7273,15228,1
7274,134,2
7274,4584,3
7274,8458,1
7276,2443,2
7276,12920,1
7278,2256,1
7279,14864,1
7280,7155,7
7283,995,1
7283,7699,1
7283,8174,1
7283,8981,1
7284,12303,1
7287,1098,1
7287,2836,1
7287,7744,1
7287,8127,2
7287,10348,1
7287,14042,1
7287,14685,1
7288,1038,1
7288,1849,1
7288,2221,1
7288,3184,2
7288,3502,1
7288,3915,1
7288,5019,1
7288,5455,1
7288,5706,1
7288,6992,1
7288,7438,1
7288,8110,1
7288,9473,1
7288,9512,2
7288,9525,1
7288,9766,1
7288,12450,1
7289,230,1
7289,1329,2
7289,1697,1
7289,7005,2
7289,8720,1
7289,9476,2
7289,10207,1
7289,11792,1
7290,327,1
7290,3927,1
7290,6193,1
7290,15084,1
7291,7146,2
7292,1195,2
7292,4469,1
7292,10498,1
7292,12291,1
7292,14762,1
7293,1191,2
7293,3470,1
7293,5222,2
7293,6600,1
7293,7235,1
7293,8993,1
7293,10030,1
7293,10480,1
7293,11382,1
7293,11536,2
7293,13165,1
7294,110,1
7294,1521,1
7294,1848,1
7294,2144,1
7294,2248,1
7294,2933,1
7294,3019,1
7294,3344,2
7294,4516,1
7294,4948,1
7294,7547,1
7294,7608,1
7294,8188,1
7294,13712,2
7294,14335,1
7295,13933,2
7296,2359,1
7296,9093,1
7296,9218,1
7296,11221,1
7297,451,1
7297,884,1
7297,1510,1
7297,1721,1
7297,2254,1
7297,2905,1
7297,3015,1
7297,3226,1
7297,3958,1
7297,5093,1
7297,6241,2
7297,6938,1
7297,9028,2
7297,9732,1
7297,9907,1
7297,10250,1
7297,10382,1
7297,11165,1
7297,11434,1
7297,12310,1
7297,12674,2
7297,12726,2
7299,7252,6
7300,3402,1
7300,9274,2
7300,10295,1
7300,11446,1
7302,6016,1
7302,8403,2
7302,10197,1
7302,10205,3
7303,1179,1
7303,2101,1
7303,3452,2
7303,6016,1
7303,6733,13
7303,8984,5
7303,12154,1
7303,14807,2
7303,15409,1
7303,15677,6
7309,3843,1
7309,5653,1
7309,8365,1
7309,12682,2
7311,10999,2
7312,3913,1
7312,7128,1
7312,7721,1
7312,8658,1
7312,9743,2
7314,4273,1
7314,6709,1
7314,10535,1
7314,13282,1
7314,14772,1
7315,1658,1
7315,7048,1
7315,10714,3
7315,11179,1
7315,15149,3
7316,2603,1
7316,3926,2
7316,8040,1
7316,9932,3
7316,11443,23
7316,12853,3
7316,13541,1
7316,14611,1
7318,316,1
7318,565,1
7318,4507,1
7318,4531,1
7318,4651,1
7318,5018,1
7318,6073,2
7318,6159,1
7318,8026,1
7318,10663,1
7318,12171,1
7319,2206,4
7319,3354,4
7319,3624,5
7319,4518,3
7319,5606,2
7319,9176,4
7319,10862,1
7319,10883,4
7319,11983,4
7319,13405,2
7319,14503,3
7319,15239,1
7319,15332,1
7320,69,1
7320,403,1
7320,9482,1
7320,12947,1
7320,14081,1
7320,14305,1
7320,14648,1
7322,11234,2
7323,10001,1
7324,225,1
7324,435,1
7324,564,1
7324,1750,1
7324,2677,1
7324,3887,1
7324,3970,1
7324,4028,1
7324,5340,1
7324,5886,3
7324,6306,1
7324,6316,2
7324,6702,3
7324,6815,1
7324,7095,1
7324,7560,1
7324,10316,1
7324,11179,1
7324,12060,1
7324,12812,1
7324,13314,2
7324,13523,2
7324,15228,1
7324,15256,1
7324,15379,1
7325,7378,1
7327,1034,3
7327,5007,2
7327,7474,1
7327,10716,1
7327,12649,1
7327,13701,2
7327,13925,1
7327,14710,1
7329,6254,1
7329,9511,3
7330,5102,2
7330,8806,1
7331,9132,1
7331,13359,2
7332,241,1
7332,1681,2
7332,2293,1
7332,4909,1
7332,12559,1
7334,865,1
7334,986,1
7334,2207,1
7334,2930,1
7334,3252,3
7334,3687,1
7334,3779,1
7334,4440,3
7334,5280,2
7334,6126,3
7334,7368,1
7334,8730,1
7334,8849,2
7334,8967,1
7334,9741,1
7334,9949,1
7334,10091,1
7334,10479,1
7334,10574,1
7334,11748,1
7334,13537,2
7334,14635,1
7334,15692,2
7334,15729,2
7335,220,1
7335,4826,1
7335,6691,2
7335,8097,2
7335,12231,1
7335,12595,1
7335,13120,1
7338,3314,1
7338,8714,37
7339,2967,1
7339,3956,1
7339,7644,1
7339,14057,1
7341,319,1
7341,2842,2
7341,4009,1
7341,4617,2
7341,6420,2
7341,6856,1
7341,10199,1
7341,11580,1
7341,12559,1
7342,11188,3
7342,14377,2
7343,7083,1
7343,7962,1
7343,10074,1
7344,1163,1
7344,1409,5
7344,1684,2
7344,1707,1
7344,2919,1
7344,3007,1
7344,3050,1
7344,4900,1
7344,7465,1
7344,8035,1
7344,9376,4
7344,9506,1
7344,10315,1
7344,11351,1
7344,12425,1
7344,13481,1
7344,13697,1
7344,13701,1
7345,6279,2
7346,765,1
7346,1019,1
7346,2293,2
7346,3940,2
7346,4909,2
7346,6011,1
7346,6571,1
7346,7971,1
7348,1034,1
7348,2327,1
7348,2735,1
7348,3866,1
7348,4241,1
7348,4723,1
7348,4776,2
7348,5007,1
7348,5116,1
7348,5123,1
7348,7222,1
7348,7883,1
7348,11796,1
7348,12413,1
7348,12463,1
7348,13183,1
7348,13778,1
7348,14420,1
7348,14959,1
7350,6563,1
7350,7210,1
7350,15567,1
7351,1402,1
7351,4734,1
7351,5312,2
7351,6255,1
7351,9687,1
7351,9827,1
7351,10831,4
7351,13359,1
7351,13936,1
7353,4415,1
7353,6742,1
7353,10639,2
7353,12019,3
7355,15188,1
7357,27,1
7357,56,2
7357,233,1
7357,887,1
7357,935,1
7357,1632,1
7357,2260,1
7357,2875,1
7357,3259,1
7357,3704,1
7357,7579,1
7357,7662,1
7357,8322,1
7357,8843,1
7357,9100,1
7357,9740,1
7357,9747,4
7357,10556,1
7357,11214,1
7357,11299,1
7357,11461,1
7357,12760,1
7357,12855,1
7357,13054,1
7357,13434,1
7357,13881,2
7357,13988,1
7357,14642,1
7357,15037,1
7357,15203,1
7357,15295,1
7357,15457,1
7359,240,1
7359,1824,1
7359,3764,1
7359,9376,5
7359,11849,2
7359,13138,1
7360,5832,1
7361,8313,1
7363,405,1
7363,967,1
7363,5615,1
7363,10051,2
7364,13481,1
7365,13783,1
7366,832,1
7366,3867,1
7366,4337,1
7366,10707,1
7366,11439,1
7366,15096,1
7367,206,9
7367,1061,1
7367,1393,1
7367,2163,1
7367,3907,1
7367,4179,3
7367,6260,1
7367,10142,2
7367,10545,7
7367,12275,14
7367,13198,1
7367,14647,1
7368,2109,1
7368,7856,1
7368,9173,2
7368,10201,1
7368,14081,1
7368,14185,1
7370,3111,5
7370,9459,8
7371,4045,1
7371,4201,1
7371,7403,1
7371,8514,1
7371,9353,1
7371,12873,1
7371,13382,2
7372,562,1
7372,839,1
7372,1198,1
7372,1453,2
7372,1560,1
7372,2322,1
7372,2546,1
7372,2911,1
7372,3212,1
7372,3498,1
7372,3568,1
7372,4757,1
7372,8712,1
7372,10419,1
7372,11637,1
7372,12072,1
7372,12988,1
7374,2433,1
7375,3410,1
7375,8421,1
7376,11721,1
7377,4112,1
7377,4976,1
7377,5662,1
7377,6825,1
7377,10439,1
7377,11516,1
7377,13282,1
7377,15025,1
7378,1007,2
7378,3590,1
7378,5808,2
7378,5961,1
7378,7051,1
7378,7311,1
7378,7591,1
7378,7636,1
7378,8085,1
7378,8195,1
7379,903,1
7379,1034,1
7379,1036,6
7379,6817,1
7379,8436,1
7380,12411,1
7381,1153,1
7381,2288,1
7381,2650,1
7381,3032,1
7381,4872,1
7381,5786,1
7381,8345,1
7381,10529,3
7381,12623,1
7381,13624,1
7381,13832,1
7381,14514,3
7381,14589,1
7381,15017,1
7381,15563,1
7382,1562,1
7382,8436,1
7382,11583,1
7382,13692,1
7382,13982,1
7383,1664,3
7383,2313,1
7383,2340,1
7383,3058,1
7383,3633,1
7383,4009,1
7383,4124,1
7383,4301,1
7383,5290,2
7383,5866,1
7383,6007,1
7383,6581,1
7383,7206,1
7383,7235,1
7383,7938,2
7383,7971,1
7383,9435,1
7383,9927,1
7383,10004,1
7383,10106,1
7383,10401,1
7383,10838,1
7383,11781,1
7383,11912,2
7383,12622,1
7383,12759,1
7383,13140,1
7383,13336,1
7383,13686,1
7383,13943,1
7383,13987,1
7383,14885,1
7383,15164,1
7383,15276,1
7383,15641,1
7383,15726,1
7387,9472,1
7388,1916,1
7388,2633,3
7388,9165,1
7388,12115,2
7390,526,2
7390,5088,1
7390,5774,1
7390,7658,1
7390,7885,1
7390,8188,1
7390,8943,1
7390,9075,1
7390,11089,1
7390,12367,1
7390,12749,2
7390,14696,2
7390,15086,1
7391,646,1
7391,803,1
7391,1384,2
7391,2579,2
7391,2970,1
7391,3109,2
7391,3126,1
7391,4065,1
7391,4080,1
7391,5873,3
7391,6809,4
7391,7581,2
7391,7756,3
7391,9395,1
7391,9897,1
7391,10252,2
7391,13330,1
7391,14132,1
7391,14258,1
7391,14377,1
7392,1789,1
7392,2331,1
7392,3277,1
7392,6240,1
7392,10376,1
7392,14779,1
7393,1651,1
7393,3146,1
7393,3947,2
7393,6567,2
7393,8618,1
7393,8629,1
7393,12062,1
7393,13538,3
7393,14392,1
7393,14868,1
7393,14950,2
7393,14992,1
7393,15370,3
7394,48,1
7394,1916,1
7394,6936,1
7394,7761,1
7394,7871,1
7394,9339,1
7394,9555,1
7394,12608,1
7394,12696,1
7394,12843,2
7394,13683,1
7394,14566,1
7394,15396,1
7395,336,3
7395,611,1
7395,1163,1
7395,1562,1
7395,3865,1
7395,4425,1
7395,6291,1
7395,7272,2
7395,7382,1
7395,8283,3
7395,8550,1
7395,9203,1
7395,10921,2
7395,12630,1
7395,14755,2
7395,14913,1
7396,125,3
7396,1491,1
7396,1730,2
7396,2454,2
7396,2598,9
7396,3681,1
7396,3699,1
7396,4921,1
7396,5121,3
7396,5879,1
7396,6831,1
7396,7353,1
7396,8069,1
7396,8937,1
7396,9815,3
7396,10299,2
7396,10468,1
7396,10568,8
7396,11254,9
7396,11491,2
7396,12033,2
7396,13884,1
7396,14507,3
7396,14592,4
7396,15038,1
7397,4843,1
7397,8284,1
7397,10152,1
7397,15353,4
7398,48,2
7398,1140,2
7398,2653,1
7398,3498,1
7398,3932,1
7398,5042,8
7398,5302,1
7398,7664,1
7398,9275,2
7399,2117,1
7399,2247,1
7399,2517,1
7399,2608,4
7399,2958,1
7399,3932,8
7399,4035,2
7399,5149,1
7399,5184,1
7399,6510,1
7399,8189,1
7399,8690,1
7399,8712,1
7399,10430,1
7399,10910,1
7399,10971,5
7399,11541,1
7399,11775,1
7399,13441,1
7399,13894,1
7399,14327,2
7399,15053,5
7399,15475,4
7401,7019,1
7401,13823,1
7401,15686,2
7402,1541,1
7405,4483,2
7405,7500,1
7405,13669,1
7407,6833,1
7409,2234,1
7409,4141,2
7409,7114,1
7409,8137,1
7410,2023,1
7410,3201,1
7410,5966,1
7410,6874,1
7410,6895,1
7410,7452,2
7410,7545,1
7410,9740,1
7410,10382,1
7410,12796,1
7410,14075,1
7411,2127,1
7411,9115,1
7411,9743,1
7411,14025,1
7412,2380,4
7412,3623,1
7412,8794,1
7413,481,2
7413,12437,1
7414,11269,1
7414,11844,1
7417,2648,1
7417,10315,1
7417,12286,1
7418,1341,1
7418,2461,2
7418,2903,1
7418,4355,1
7418,4956,2
7418,5002,1
7418,5357,1
7418,11077,1
7419,588,1
7419,892,2
7419,1384,1
7419,1448,1
7419,1699,1
7419,2791,2
7419,3673,1
7419,7502,2
7419,7581,1
7419,8230,1
7419,9237,1
7419,9676,1
7419,10183,3
7419,11045,1
7419,12245,1
7419,13874,14
7420,1621,1
7420,1670,1
7420,7417,1
7420,8354,1
7420,9686,1
7420,11412,1
7420,11975,1
7422,276,1
7422,558,1
7422,11061,3
7423,1027,5
7423,3852,1
7423,5026,1
7423,8781,1
7423,9396,1
7423,10529,1
7423,14803,1
7426,5415,1
7429,6196,1
7429,10814,1
7429,13063,1
7429,14280,1
7433,13412,1
7434,3937,13
7434,6872,1
7434,13906,2
7435,2450,1
7435,5374,1
7435,9315,1
7436,567,1
7436,1158,1
7436,1541,2
7436,2133,1
7436,2911,1
7436,4535,1
7436,5286,1
7436,5933,1
7436,7639,1
7436,9501,1
7436,12188,2
7436,12934,2
7436,13498,1
7436,13812,1
7436,14696,1
7437,4014,1
7437,4194,1
7437,4773,1
7437,10957,1
7437,11692,1
7438,10722,1
7438,11630,1
7440,2549,1
7442,6461,1
7442,15483,17
7443,7086,1
7443,12194,1
7444,6278,1
7445,123,1
7445,844,1
7445,1757,1
7445,5347,7
7445,5469,1
7445,5671,1
7445,5819,1
7445,6534,1
7445,7490,1
7445,7671,2
7445,9415,1
7445,13382,1
7445,14047,1
7445,15354,1
7447,5432,2
7448,3052,1
7448,7655,1
7448,13923,1
7449,3581,1
7449,7282,2
7449,8713,2
7449,10612,1
7449,11748,1
7449,12722,3
7449,14365,3
7450,3738,1
7450,4226,1
7450,5722,1
7450,11462,1
7450,14377,1
7450,14508,1
7451,1319,1
7451,8113,2
7452,887,2
7452,2833,1
7452,7984,1
7452,13807,1
7452,14588,2
7454,4063,1
7454,9754,1
7454,13550,1
7456,405,1
7456,1205,1
7456,3859,1
7456,4844,1
7456,9404,1
7456,10613,1
7456,11201,1
7456,12380,5
7456,13587,1
7458,66,2
7458,3194,1
7458,3975,1
7458,5645,2
7458,6684,1
7458,7742,1
7458,10453,1
7458,10535,1
7458,12320,1
7458,13838,1
7461,1963,1
7461,3166,1
7461,4086,1
7461,6246,1
7461,6558,1
7461,11245,1
7461,11364,1
7461,11496,1
7461,14729,1
7461,15729,1
7462,1980,2
7462,12689,1
7464,1546,1
7464,7151,1
7464,8023,1
7464,12407,2
7464,14093,3
7464,15366,1
7465,1565,1
7466,43,1
7466,955,1
7466,1159,1
7466,1468,3
7466,1769,1
7466,2117,1
7466,2608,2
7466,5455,1
7466,6272,1
7466,6817,2
7466,6936,1
7466,8690,1
7466,8712,2
7466,10258,1
7466,10971,1
7466,11775,1
7466,12916,6
7466,12977,1
7466,15053,2
7467,6675,1
7467,10263,1
7468,3137,2
7468,9561,1
7469,10694,1
7470,1795,1
7470,2508,2
7470,4768,2
7470,6004,3
7470,6207,5
7470,6317,2
7470,6955,1
7470,7229,2
7470,8186,1
7470,9965,1
7470,10550,2
7470,10717,1
7470,12189,1
7470,13162,1
7470,14542,1
7470,14968,1
7471,2711,1
7471,7932,1
7472,2008,1
7472,4935,2
7473,8090,1
7473,8440,1
7473,13433,1
7473,13454,1
7474,980,2
7474,1434,1
7474,3067,1
7474,3949,1
7474,10258,2
7474,12336,4
7474,14573,1
7474,14669,1
7475,13201,1
7476,4697,2
7476,8921,1
7476,12307,1
7478,13986,1
7479,6927,1
7479,8508,1
7479,13683,3
7480,15155,1
7481,7165,1
